term,split,kind,bodies,family,events,pivot_matches,match_rate,calendar_baseline,lift,interpretation
intermediate,test,station,Venus,,5,3,0.6,0.3027156549520767,1.9820580474934035,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Jupiter,quincunx,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Pluto,semisextile,7,2,0.2857142857142857,0.3027156549520767,0.9438371654730493,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Venus,semisextile,9,2,0.2222222222222222,0.3027156549520767,0.734095573145705,Descriptive retrospective association; no significance claim
intermediate,test,station,Mercury,,22,7,0.3181818181818182,0.3027156549520767,1.0510913888222595,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Saturn,square,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Mars,trine,4,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Mercury,conjunction,22,6,0.2727272727272727,0.3027156549520767,0.9009354761333652,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Neptune,conjunction,4,2,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Jupiter,trine,6,2,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Uranus,semisextile,7,4,0.5714285714285714,0.3027156549520767,1.8876743309460986,Descriptive retrospective association; no significance claim
intermediate,test,station,Mars,,4,1,0.25,0.3027156549520767,0.8258575197889182,Descriptive retrospective association; no significance claim
intermediate,test,station,Saturn,,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Pluto,sextile,7,1,0.14285714285714285,0.3027156549520767,0.47191858273652465,Descriptive retrospective association; no significance claim
intermediate,test,ingress,Venus,,41,12,0.2926829268292683,0.3027156549520767,0.9668575841431236,Descriptive retrospective association; no significance claim
intermediate,test,station,Jupiter,,6,2,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Neptune,semisextile,7,4,0.5714285714285714,0.3027156549520767,1.8876743309460986,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Saturn,trine,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Mars,quincunx,4,1,0.25,0.3027156549520767,0.8258575197889182,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Jupiter,quincunx,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Uranus,sextile,9,2,0.2222222222222222,0.3027156549520767,0.734095573145705,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Pluto,semisextile,7,4,0.5714285714285714,0.3027156549520767,1.8876743309460986,Descriptive retrospective association; no significance claim
intermediate,test,24_band,Neptune,,2,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,simultaneous_24,Neptune/Sun,,2,2,1.0,0.3027156549520767,3.3034300791556728,Descriptive retrospective association; no significance claim
intermediate,test,simultaneous_24,Moon/Neptune/Sun,,1,1,1.0,0.3027156549520767,3.3034300791556728,Descriptive retrospective association; no significance claim
intermediate,test,simultaneous_24,Moon/Neptune,,14,7,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,simultaneous_24,Mercury/Neptune,,1,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Neptune,conjunction,6,3,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Jupiter,trine,10,3,0.3,0.3027156549520767,0.9910290237467018,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Uranus,semisextile,9,1,0.1111111111111111,0.3027156549520767,0.3670477865728525,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Pluto,sextile,9,3,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Mars,trine,6,3,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Saturn,square,6,4,0.6666666666666666,0.3027156549520767,2.2022867194371147,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Jupiter,square,6,2,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Uranus,conjunction,4,2,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Mars,quincunx,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Saturn,trine,6,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Pluto,square,7,1,0.14285714285714285,0.3027156549520767,0.47191858273652465,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Mars,opposition,2,1,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Saturn,quincunx,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Neptune,conjunction,6,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Jupiter,square,6,1,0.16666666666666666,0.3027156549520767,0.5505716798592787,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Uranus,conjunction,4,1,0.25,0.3027156549520767,0.8258575197889182,Descriptive retrospective association; no significance claim
intermediate,test,station,Pluto,,7,1,0.14285714285714285,0.3027156549520767,0.47191858273652465,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Pluto,square,7,1,0.14285714285714285,0.3027156549520767,0.47191858273652465,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Mars,opposition,2,1,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Jupiter,trine,6,4,0.6666666666666666,0.3027156549520767,2.2022867194371147,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Uranus,semisextile,7,1,0.14285714285714285,0.3027156549520767,0.47191858273652465,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Pluto,sextile,9,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Saturn,quincunx,6,2,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Mars,quincunx,4,2,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mars/Uranus,opposition,1,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mars/Pluto,square,3,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Saturn,trine,6,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Neptune,sextile,9,3,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Neptune,sextile,8,4,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Pluto,trine,11,3,0.2727272727272727,0.3027156549520767,0.9009354761333652,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Jupiter,sextile,8,1,0.125,0.3027156549520767,0.4129287598944591,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Saturn,opposition,3,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Pluto,trine,7,3,0.42857142857142855,0.3027156549520767,1.415755748209574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Jupiter,sextile,6,2,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Saturn,opposition,3,2,0.6666666666666666,0.3027156549520767,2.2022867194371147,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Mars,opposition,2,1,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Neptune,square,8,2,0.25,0.3027156549520767,0.8258575197889182,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Pluto,square,6,2,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Pluto,quincunx,8,2,0.25,0.3027156549520767,0.8258575197889182,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Venus,sextile,8,3,0.375,0.3027156549520767,1.2387862796833773,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Uranus,conjunction,3,2,0.6666666666666666,0.3027156549520767,2.2022867194371147,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Mercury/Jupiter,semisextile,11,6,0.5454545454545454,0.3027156549520767,1.8018709522667304,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Jupiter,square,8,3,0.375,0.3027156549520767,1.2387862796833773,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Saturn,quincunx,6,4,0.6666666666666666,0.3027156549520767,2.2022867194371147,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Neptune,square,6,3,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Sun/Pluto,quincunx,6,3,0.5,0.3027156549520767,1.6517150395778364,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Neptune,sextile,8,3,0.375,0.3027156549520767,1.2387862796833773,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Pluto,trine,6,4,0.6666666666666666,0.3027156549520767,2.2022867194371147,Descriptive retrospective association; no significance claim
intermediate,test,station,Neptune,,6,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,aspect,Venus/Saturn,opposition,3,0,0.0,0.3027156549520767,0.0,Descriptive retrospective association; no significance claim
intermediate,test,simultaneous_24,Mars/Venus,,3,1,0.3333333333333333,0.3027156549520767,1.1011433597185574,Descriptive retrospective association; no significance claim
